"make"	"address"	"all"	"X3d"	"our"	"over"	"remove"	"internet"	"order"	"mail"	"receive"	"will"	"people"	"report"	"addresses"	"free"	"business"	"email"	"you"	"credit"	"your"	"font"	"X000"	"money"	"hp"	"hpl"	"george"	"X650"	"lab"	"labs"	"telnet"	"X857"	"data"	"X415"	"X85"	"technology"	"X1999"	"parts"	"pm"	"direct"	"cs"	"meeting"	"original"	"project"	"re"	"edu"	"table"	"conference"	"semicol"	"paren"	"bracket"	"bang"	"dollar"	"pound"	"cap_avg"	"cap_long"	"cap_total"	"Class"
0	0	0	0	0	0	0	0	0	0	0	1.02	0	0	0	0	0	0	0	0	0	0	0	0	3.06	4.08	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217	0	0	0	0	1.718	12	122	"ham"
0.08	0.08	0.48	0	0.16	0.24	0	0	0.24	0.08	0	0.56	0	0	0	0	0	0.08	0.88	0.08	0.48	4.57	0.4	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233	0.202	0.326	8.763	102	1481	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	8	"ham"
0	1.36	0	0	0	0	1.36	0	0	0	0	0	0	0	0	1.36	1.36	0	0	0	1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0.17	0.17	0.17	9.411	128	160	"spam"
0	0.16	0	0	0.16	0.16	0	1.14	1.3	0.32	0.32	0.48	0	0	0	1.95	0	0.32	0.81	0.48	1.46	2.93	0.16	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.673	0.35	0.053	0.134	0.107	0.026	5.216	57	1038	"spam"
0	0.85	0.42	0	0.42	0	0.42	0	1.27	0.85	0	0.42	0.42	0	0	0	0	0	2.55	0	2.12	0	0	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0	0	0	0	0	0.221	0	0.177	0.221	0.177	8.777	54	553	"spam"
0	0	0	0	0.82	0	0	1.65	0	0.82	0	0	0	0	0	0	0.82	0	1.65	0	2.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113	0	0.113	0	0	1.25	4	50	"spam"
0.43	0	0	0	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0.43	1.29	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122	0	0.061	0	0	1.456	13	67	"spam"
0	0	0	0	1.92	0	0	0	0	0	0	2.88	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0.96	0	0	0	0	1.92	0	0	0	0.96	0	0.96	0	0.96	0	0	0	0	3.84	0	0	0	0	0	0	0	0	0	0.161	2.307	14	90	"ham"
0	0.26	0	0	0.26	0	0	0	0	1.88	0	0	0	0	0	0	0	0	0.26	0	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.407	0.067	0	0.033	0	0	5.009	55	506	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.857	18	41	"ham"
0	0	1.42	0	0.71	0.35	0	0.35	0	0.71	0	0.35	0	0	0	5.35	0	0	3.21	0	2.85	0	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102	0	0.357	0	0	1.971	24	205	"spam"
0	0.19	0.39	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	0.19	2.36	0	1.18	0	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.152	0	0	1.357	19	148	"spam"
1.24	0.41	1.24	0	0	0	0	0	0	0	0	0.41	0	0	0	0.41	0	0.82	3.73	0	1.24	0	0	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41	0	0	0	0	0.068	0	0.481	0.549	0	3.166	19	114	"spam"
0	0	0.71	0	0.23	0	0	0	0.23	0.23	0.23	1.9	0	0	0	0.23	0	0	3.81	0.23	1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112	0	1.046	0.037	0	4.022	97	543	"spam"
0.98	0	0.32	0	0.98	0	0	0	0	0	0	0	0.98	0	0	0.65	0	0	3.6	0	3.93	0	0.32	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.529	0.411	0	3.964	132	222	"spam"
0	0	0	0	0.32	0.32	0	0	0	0	0	0.32	0	0	0	0	0	0	1.3	0	0.98	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0	0	0	0	0	0.257	0	0	0	0	1.3	7	104	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	"ham"
0.25	0.17	0.34	0	0	0.08	0	0	0.08	0.08	0.08	0.86	0	0	0	0.08	0	0.25	4.66	0	1.2	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0.015	0	0.094	0.015	0	2.531	89	319	"spam"
0	0	0	0	0	0	0	0	0	0.67	0	0.67	0.67	0	0	0	0	0	2.68	0	0	0	0	0	2.68	1.34	2.01	0.67	0.67	0.67	0.67	0.67	0	0.67	0.67	0.67	0.67	0	0.67	0.67	0	0	0.67	0	1.34	0	0	0	0.107	0.537	0	0	0	0	2.604	17	112	"ham"
0.25	0	0.25	0	0.5	0	0.25	0	0	0	0.5	0.76	0	0	0	0.5	0	0	1.52	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0.041	0	0.082	0.041	0.041	1.89	18	225	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28	0	0	3.84	0	3.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28	0	0	0	0	0	0	0.23	0.23	0	5.538	41	72	"spam"
0	0	2.27	0	0	0	0	0	0	0	0	2.27	0	0	0	1.13	0	1.13	2.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13	0	0	0	0.143	0	0	0	0	8.761	77	184	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33	0	1.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0.46	0	0.46	0	0	0	0.082	0	0	0	0	1.117	3	38	"ham"
0.78	0	0.78	0	1.57	0	0	0	0	0	0	0	0	0	0	1.57	0.78	0	1.57	0	2.36	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.682	0.341	0	2.555	22	115	"spam"
0	14.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	5	9	"ham"
0.07	0.37	0.81	0	0.51	0.29	0.07	0	0.07	0.37	0.07	1.48	0.14	0	0.07	0	0.14	0.44	3.55	0	1.85	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0.052	0.073	0	0.167	0.167	0.01	3.412	44	795	"spam"
0	0.57	0.57	0	1.14	0.57	2.28	0	0	0.57	0	0.57	0	0	0	0	0	0.57	3.42	0	1.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57	0	0	0	0	0.081	0	0.487	0	0.081	16.217	147	373	"spam"
0.43	0	0.43	0	0.43	0	0.86	0	0	0	0	0.43	0	0	0	0	0.86	0.43	1.29	0	4.76	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0.915	0	0	3.891	47	144	"spam"
0.49	0.32	0.46	0	0.05	0.16	0.05	0.24	0.46	0.79	0.27	1.01	0.6	1.23	0	0.21	0.38	0	3.3	0	1.5	0	1.09	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.064	0	0.322	0.626	0.165	6.896	193	3269	"spam"
0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	"ham"
0.44	0	0.88	0	0.44	1.32	0.44	0	0	0	0	0	0	0	0	0	0	0.44	1.76	0	2.2	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215	0	0	0.43	0.358	0	2.403	16	137	"spam"
0	0	0	0	0.26	0	0.26	0	0	0	0	0	0	0	0	0.26	0	0	0	0	0.52	17.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0	0	0	0	0.451	0.082	0.082	0.369	0	1.026	13.82	104	1078	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	"ham"
0	0.56	0	0	0.56	0	0	0	1.01	0.56	0.11	1.79	0.22	0.11	0	0.11	0.22	0.89	1.79	0	2.8	0	0	0	0.11	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186	0	0.056	0.056	0	2.153	53	532	"spam"
0.27	0.27	0.27	0	0	0	0	0.54	0	0.27	0	0.27	0	0	0	1.08	0	0.27	1.08	0	0.27	0	0.27	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225	0	0.451	0.496	0	2.934	64	578	"spam"
0	0	0	0	0	0	0	0	0	0.91	0	0	0	0	0	0	0	0	1.83	0	0	0	0	0	1.83	0.91	2.75	0.91	0.91	0.91	0.91	0.91	0	0.91	0.91	0.91	0.91	0	0.91	0.91	0	0	0.91	0	0.91	0	0	0	0	0.46	0	0	0	0	1.918	13	71	"ham"
0	0.16	0.32	0	0.16	0	0	0.16	0.16	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.96	0.48	0.16	0	0	0	0	0	0	0	3.21	0	0.16	0	0	0	0	0.96	0	0	0.32	0.16	0.16	0	0	0.124	0	0	0	0.11	4.771	63	1064	"ham"
0	0	0.59	0	0	0	0	0	0	0.29	0	0.59	0	0	0	0.29	0	0.29	1.47	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0.039	0.235	0	0.471	0	0.039	3.659	70	333	"ham"
0	0.13	0.52	0	0	0.13	0	0.79	0	0	0	0.13	0	0	0	0.13	0	0	0.26	0	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0.02	0.061	0	0.04	0.04	0	1.823	26	372	"ham"
0	0.29	0.87	0	0.29	0	0.14	0	0	0.43	0.14	0	0.14	0	0.14	0.14	0	0.72	0.43	0.14	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0.585	0.046	0.046	5.02	132	979	"spam"
0.34	0.42	0.25	0	0.08	0.42	0.08	0.25	0.08	1.62	0.34	0.51	0.94	0	0.17	0.08	0	0	3	0	0.94	0	0.34	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0.065	0	0.261	0.294	0.065	3.282	62	535	"spam"
0.45	0.9	0.9	0	0.45	0	0	0.45	0	1.8	0	2.26	0	0.45	0	0.45	0	0	1.8	0	4.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244	0	1.631	0.244	0.081	64.416	708	773	"spam"
0	0	0	0	0	0.6	0	0	0	0.6	0	0.6	0.6	0	0	0	0	0	3.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.6	3.04	0	0	0.094	0	0	0.094	0.189	0	1.976	15	83	"ham"
0	0	1.11	0	1.11	0	0.74	0	0	0	0.74	0.37	0	0	0	0	0.37	0	3.35	2.98	2.61	0	0	0.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.368	0.552	0	1.58	7	79	"spam"
0	0	0.21	0	0.21	0	0	0	0	0	0	0.84	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0	0.42	0	0	0.21	0	0	0	0	0	0	1.48	0	0	0	0.057	0	0	0	0	2.807	39	379	"spam"
0	0	0.61	0	0	0	0.61	0	0	0	0	0	0	0	0	0	1.23	1.85	2.46	0	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176	0	0.353	0	0	2.25	13	81	"spam"
0	0.54	0	0	0	0	1.08	0	0	0.54	0.54	0.54	0	0	0	2.17	0	0.54	3.26	0	1.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54	0	0	0	0	0	0	0.334	0	0	1.325	5	53	"spam"
0.17	0	0.35	0	0.53	0	0	0.35	0	0	0.17	1.78	0.17	0.17	0	0	0.53	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0.071	0.143	0	0	0	0	2.464	80	244	"ham"
0.9	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0.9	0.9	1.81	0	2.72	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546	0	0	2.818	19	62	"spam"
0.1	0.1	0.03	0	0.07	0.03	0	0.03	0	0.1	0	0.53	0	0	0	0.17	0.03	0	0.81	0.03	1.35	0	0.1	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0.03	0	0	0.071	0	0.006	0.065	0	2.106	46	3214	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	1.53	0.76	2.3	0.76	0.76	0.76	0.76	0.76	0	0.76	0.76	0.76	0.76	0	0.76	0.76	0	0	0.76	0	0.76	0	0	0	0	0.339	0	0.339	0	0	1.813	12	78	"ham"
0	0	1.55	0	0	0.77	0	0.38	0	0	0.38	1.16	0	0	0	0.38	0	1.16	1.93	0	0.38	0	1.16	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0.609	0.121	0	2.666	22	160	"spam"
0	0.27	0.82	0	1.37	0	0.82	0	0	0.82	0	0.82	0	0	0	0.82	0.27	0	2.75	0	1.1	0	0.82	0.27	0	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.235	0	0.235	0.188	0	5.622	124	298	"spam"
0.82	0	0.82	0	0.41	0	0.41	0.82	0.41	1.23	1.65	0.41	0	0	0	2.47	1.65	0	1.23	1.23	2.06	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0.132	0.132	6.404	76	301	"spam"
0	0	0	0	0	0	0	0.71	0	0	0	0.71	0	0	0	1.43	0	0	4.31	0	1.43	0	0	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15	0	0	0	0	0.265	0	0.132	0	0	2.322	16	72	"spam"
0.59	0	0.59	0	0	0	0	0.59	0	0	0	1.18	0	0	0	0	0	0	5.32	0	1.18	0	2.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109	0.763	0	3	32	114	"spam"
0	0	1.16	0	3.48	0	0	0.58	0.58	0	0	0.58	0	0	0	1.74	0	0	1.16	0	3.48	0	0	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085	0	0.171	0.085	0	2.17	12	102	"spam"
0.31	0	0.63	1.91	0.21	0	0	0	0.42	0.1	0	0.31	0	0	0	0.53	0	0	1.7	0	1.06	0	0	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.1	0	0	0	0	0	0	0.169	0	0.358	0.188	0.075	2.847	75	447	"spam"
0	0	0.39	0	0.78	0	0	0.06	0.06	0.19	0.13	0.26	0.13	0	0	0	0	0	0.32	0	0.06	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0.032	0	0	0.032	0	1.206	15	240	"spam"
0	0	1.43	0	0.71	0	0	0.71	0	0.71	0	0	0	0	0	0	2.87	2.87	1.43	0	3.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.937	0	0	11.888	116	214	"spam"
0	0	0	0	0.96	0	0.96	0	0	0	0	0	0	0	0	0.96	0	0	0	0	1.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	0	0.824	0	0	3.025	67	118	"spam"
0	0.94	0.94	0	0	0	0	0	0	0.94	0	0	0	0	0	2.83	0	0	0.94	0	0.94	0	1.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.366	0	0	26.5	245	318	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	2.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03	0	0	0	0	0	0	0	0	1.03	0	0	0	0	0.17	0	0.51	0.34	0	3.761	23	79	"spam"
0	0	0.67	0	0	0	0.67	2.02	0	0	0	0	0	0	0	0	0.67	0	3.37	0	1.35	0	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095	0	0.286	0	0	5.558	39	189	"spam"
0	0	0.31	0	0.62	0.62	0.62	0.31	0	1.88	0.62	1.25	0	0	0.31	1.56	0.31	0	3.76	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77	0	0	2.481	11	134	"spam"
0	0	0.49	0	0	0.49	0	0	0	0	0	0.99	0	0	0	0	0	0	2.47	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0.093	0	0.093	0	0	1.275	4	51	"ham"
0.08	0	0.08	0	0.16	0	0	0	0	0	0	0.23	0	0	0	0.08	0.23	0	0.4	0.16	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0.16	0	0	0	0	0	0.228	0	0.406	0.038	0	2.811	67	1254	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25	0	0	0	0	0	0	0	0	0	1	1	6	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	"ham"
0.32	0.32	0.32	0	0	0	0	0	0	0	0	1.29	0.32	0	0	0	0	0	2.92	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0	0.32	0	0	0	0	0	1.29	0	0	0	0.058	0.174	0	0.291	0	0	1.833	15	121	"ham"
0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0.29	0	0	0	0.1	0.353	0.05	0	0	0	1.227	4	27	"ham"
0.14	0.14	0.29	0	0.29	0.29	0	0.29	0	0	0.29	0	0.14	0	0	0.87	0.29	0.43	3.66	0	1.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0.58	0	0	0	0	0.024	0	0.265	0	0	3.121	38	437	"spam"
0	0	0	0	0	0.47	0	0	0	0.23	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	5.45	0	0.23	0	0	0	0	0	0	0	0	0	0.71	0	0	0	0	0	0.94	0	1.18	0	0	0	0.119	0.158	0.119	0	0	0	2.565	19	295	"ham"
0	0.54	0.54	0	1.08	0.54	2.16	0	0	0.54	0	0.54	0	0	0	0	0	0.54	3.24	0	1.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54	0	0	0	0	0.162	0	0.488	0	0.081	15.16	148	379	"spam"
0	0	0.52	0	1.58	0	1.05	0	0	1.05	0.52	1.58	0	0	0	0.52	0	0	1.05	0	0.52	0	0	0	0.52	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	2.82	23	110	"spam"
0	0.48	0.48	0	0.48	0	0	0	0	0	0	0.97	0	0	0	0.48	0	0.97	1.46	0	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0.963	0	0	3.1	61	186	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0	0.33	0	0.042	0	0	0	0	2.519	46	131	"ham"
0	3.68	0	0	0	0	0	0	0	0	0	0.61	0	0	0	0	0	0	0.61	0	1.22	0	0	0	1.22	0.61	3.06	0.61	0.61	0.61	0.61	0.61	0	0.61	0.61	0.61	1.84	0	0.61	0.61	0	0	1.84	0	1.84	0	0	0	0	0.189	0.094	0	0	0.094	2.283	13	169	"ham"
0	0	1.31	0	0	0	0	0	0	0	0	1.31	0	0	0	0	0	0	1.31	0	5.26	0	0	1.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0	4.5	25	54	"spam"
0.41	0	0.41	0	1.25	0	0.41	0	0	0.2	0	1.04	0.2	0	0	0.41	0.41	0	3.96	0	2.29	0	0.2	1.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.83	0	0	0	0	0.069	0	0.866	0.103	0	5.052	214	485	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17	0	0	0	0	0.407	0	0.203	0.61	0	4.133	17	62	"spam"
0	0	0.31	0	0.63	0.63	0.31	0.31	0	0	0	0.31	0.31	0	0	0.31	0.31	0	2.55	0	3.19	0	0	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0	0	0	0	0.108	0	0	0.163	0.054	1.515	10	144	"spam"
0.43	0.4	0.37	0	0.15	0.09	0.06	0.12	0.5	0.97	0.25	0.69	0.4	1.06	0.03	0.15	0.25	0	2.57	0	1.41	1.28	0.31	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0.031	0.122	0.01	0.345	0.42	0.266	8.016	178	3303	"spam"
0	0	0.27	0	0.54	0.27	0.27	1.08	0	0.81	0	0	0	0	0	0	0	0	2.45	0	1.36	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0.04	0	0.489	0.04	0	2.121	19	227	"spam"
0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0	0	0	1.56	0	0	0	0	0	0.78	0.78	0	1.56	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278	0	0	0	0	2.472	11	89	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	"ham"
0	0	0	0	0	0	0	0	0	1.49	0	1.49	0	0	0	0	0	0	7.46	0	1.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.692	15	35	"spam"
0	0	0	0	0	0	2.32	0	0	0	0	0	0	0	0	0	0	0	4.65	0	4.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.701	0.35	0	1.434	6	33	"spam"
0	0	0.57	0	0.85	0	0	0	0.28	0	0.57	0.28	0	0	0	0.85	0	0.57	1.42	0	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.282	0.242	0	2.46	26	278	"ham"
0.39	0.46	0.31	0	0.15	0.03	0	0.19	0.58	0.66	0.31	0.7	0.62	1.29	0.03	0.23	0.43	0	3.16	0	1.36	0	0.5	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0.006	0.078	0	0.381	0.496	0.133	7.192	543	2424	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66	0	0	0	0	6.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.537	0	0	2.777	12	25	"spam"
0	0.3	0.3	0	0.61	0.3	0	0	0	0.3	0.3	0.3	0	0	0	0.92	0	0	0.61	0	0	0	0	0	0	0	0	0	0	3.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0.094	0	0	0	0	2.141	38	212	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684	0	0.684	0	0	1	1	1	"ham"
0.48	0	1.45	0	0.48	0	0	0	0	0	0	0	0	0	0	0.48	0	0	4.36	0	1.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.09	0	2.443	0	0	1.227	8	81	"spam"
